session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_stage,onboarding_field,event_name,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,kyc,date_of_birth,entered,2026-08-30T15:18:45.815186,completed,4.19,False,physical_address,gender,passed,,40.0,0.15,Low,reviewed_information,5.27,False,0,none,,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,kyc,gender,entered,2026-08-30T15:22:57.215186,completed,6.17,False,date_of_birth,email_address,passed,,46.67,0.15,Low,completed_step,0.86,False,0,none,,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,kyc,email_address,entered,2026-08-30T15:29:07.415186,completed,9.67,False,gender,internet_service_selection,passed,,53.33,0.05,Low,completed_step,2.87,False,0,none,,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,service_selection,internet_service_selection,entered,2026-08-30T15:38:47.615186,completed,5.79,False,email_address,paperless_billing_preference,passed,,60.0,0.05,Low,reviewed_information,3.84,False,0,none,,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,service_selection,paperless_billing_preference,entered,2026-08-30T15:44:35.015186,completed,7.24,False,internet_service_selection,payment_method,passed,,66.67,0.05,Low,completed_step,1.31,False,0,none,,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,service_selection,payment_method,entered,2026-08-30T15:51:49.415186,completed,2.53,False,paperless_billing_preference,service_type,passed,,73.33,0.05,Low,provided_guidance,1.21,True,0,none,Review the current information and proceed to service_type.,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,service_selection,service_type,entered,2026-08-30T15:54:21.215186,completed,11.23,False,payment_method,streaming_addons_selection,passed,,80.0,0.05,Low,entered_information,2.87,False,0,none,,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,service_selection,streaming_addons_selection,entered,2026-08-30T16:05:35.015186,completed,10.99,False,service_type,contract_type,passed,,86.67,0.05,Low,completed_step,1.51,False,0,none,,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,service_selection,contract_type,entered,2026-08-30T16:16:34.415186,completed,8.78,False,streaming_addons_selection,subscriber_number,passed,,93.33,0.05,Low,provided_guidance,4.31,True,0,none,Review the current information and proceed to subscriber_number.,in_progress
SESSION-9985248F,CUST54105,AGENT543,telecom,normal_completion,activation,subscriber_number,entered,2026-08-30T16:25:21.215186,completed,7.47,False,contract_type,,passed,,100.0,0.05,Low,completed_step,1.78,False,0,none,,completed
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,identification_document,entered,2026-08-30T14:43:40.415464,completed,11.97,False,,date_of_birth,passed,,6.67,0.15,Low,provided_guidance,2.48,True,0,none,Review the current information and proceed to date_of_birth.,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,date_of_birth,entered,2026-08-30T14:55:38.615464,completed,11.17,False,identification_document,physical_address,passed,,13.33,0.15,Low,reviewed_information,6.09,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,physical_address,entered,2026-08-30T15:06:48.815464,completed,16.86,False,date_of_birth,date_of_birth,passed,,20.0,0.3,Medium,completed_step,0.26,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,date_of_birth,revisited,2026-08-30T15:23:40.415464,completed,11.6,True,physical_address,email_address,passed,,20.0,0.25,Low,reviewed_information,3.49,True,0,none,Review the current information and proceed to email_address.,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,email_address,entered,2026-08-30T15:35:16.415464,completed,6.49,False,date_of_birth,contact_phone_number,passed,,26.67,0.25,Low,provided_guidance,2.46,True,0,none,Review the current information and proceed to contact_phone_number.,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,contact_phone_number,entered,2026-08-30T15:41:45.815464,completed,8.08,False,email_address,subscriber_type,passed,,33.33,0.25,Low,provided_guidance,1.83,True,0,none,Review the current information and proceed to subscriber_type.,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,subscriber_type,entered,2026-08-30T15:49:50.615464,completed,5.93,False,contact_phone_number,gender,passed,,40.0,0.25,Low,completed_step,0.62,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,gender,entered,2026-08-30T15:55:46.415464,completed,4.4,False,subscriber_type,full_name,passed,,46.67,0.25,Low,completed_step,1.16,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,kyc,full_name,entered,2026-08-30T16:00:10.415464,completed,12.6,False,gender,internet_service_selection,passed,,53.33,0.15,Low,entered_information,0.84,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,service_selection,internet_service_selection,entered,2026-08-30T16:12:46.415464,completed,11.71,False,full_name,service_type,passed,,60.0,0.15,Low,completed_step,2.85,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,service_selection,service_type,entered,2026-08-30T16:24:29.015464,completed,16.73,False,internet_service_selection,contract_type,passed,,66.67,0.3,Medium,entered_information,2.69,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,service_selection,contract_type,entered,2026-08-30T16:41:12.815464,completed,9.85,False,service_type,streaming_addons_selection,passed,,73.33,0.15,Low,completed_step,1.32,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,service_selection,streaming_addons_selection,entered,2026-08-30T16:51:03.815464,completed,6.06,False,contract_type,payment_method,passed,,80.0,0.15,Low,completed_step,1.13,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,service_selection,payment_method,entered,2026-08-30T16:57:07.415464,completed,14.11,False,streaming_addons_selection,paperless_billing_preference,passed,,86.67,0.15,Low,entered_information,1.14,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,service_selection,paperless_billing_preference,entered,2026-08-30T17:11:14.015464,completed,17.71,False,payment_method,contract_type,passed,,93.33,0.3,Medium,completed_step,2.62,False,0,none,,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,service_selection,contract_type,revisited,2026-08-30T17:28:56.615464,completed,17.56,True,paperless_billing_preference,subscriber_number,passed,,93.33,0.4,Medium,reviewed_information,5.69,True,0,none,Review the current information and proceed to subscriber_number.,in_progress
SESSION-4203CD82,CUST48157,AGENT895,telecom,revisited_fields,activation,subscriber_number,entered,2026-08-30T17:46:30.215464,completed,13.95,False,contract_type,,passed,,100.0,0.25,Low,provided_guidance,0.84,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,subscriber_type,entered,2026-08-30T14:43:40.415804,completed,10.83,False,,contact_phone_number,passed,,6.67,0.15,Low,entered_information,2.91,False,0,none,,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,contact_phone_number,entered,2026-08-30T14:54:30.215804,completed,9.67,False,subscriber_type,email_address,passed,,13.33,0.15,Low,provided_guidance,1.98,True,0,none,Review the current information and proceed to email_address.,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,email_address,entered,2026-08-30T15:04:10.415804,completed,6.74,False,contact_phone_number,identification_document,passed,,20.0,0.15,Low,entered_information,2.5,False,0,none,,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,identification_document,entered,2026-08-30T15:10:54.815804,completed,3.61,False,email_address,physical_address,passed,,26.67,0.15,Low,completed_step,0.78,False,0,none,,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,physical_address,entered,2026-08-30T15:14:31.415804,completed,9.09,False,identification_document,full_name,passed,,33.33,0.15,Low,provided_guidance,0.73,True,0,none,Review the current information and proceed to full_name.,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,full_name,entered,2026-08-30T15:23:36.815804,completed,5.47,False,physical_address,date_of_birth,passed,,40.0,0.15,Low,entered_information,0.81,False,0,none,,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,date_of_birth,entered,2026-08-30T15:29:05.015804,completed,11.48,False,full_name,gender,passed,,46.67,0.15,Low,provided_guidance,0.53,True,0,none,Review the current information and proceed to gender.,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,kyc,gender,entered,2026-08-30T15:40:33.815804,completed,3.19,False,date_of_birth,payment_method,passed,,53.33,0.05,Low,provided_guidance,1.29,True,0,none,Review the current information and proceed to payment_method.,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,service_selection,payment_method,entered,2026-08-30T15:43:45.215804,completed,10.59,False,gender,streaming_addons_selection,passed,,60.0,0.05,Low,entered_information,2.53,False,0,none,,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,service_selection,streaming_addons_selection,entered,2026-08-30T15:54:20.615804,completed,6.08,False,payment_method,contract_type,passed,,66.67,0.05,Low,provided_guidance,1.81,True,0,none,Review the current information and proceed to contract_type.,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,service_selection,contract_type,entered,2026-08-30T16:00:25.415804,completed,7.2,False,streaming_addons_selection,internet_service_selection,passed,,73.33,0.05,Low,entered_information,2.69,False,0,none,,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,service_selection,internet_service_selection,entered,2026-08-30T16:07:37.415804,completed,5.22,False,contract_type,service_type,passed,,80.0,0.05,Low,provided_guidance,1.02,True,0,none,Review the current information and proceed to service_type.,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,service_selection,service_type,entered,2026-08-30T16:12:50.615804,completed,4.78,False,internet_service_selection,paperless_billing_preference,passed,,86.67,0.05,Low,completed_step,0.37,False,0,none,,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,service_selection,paperless_billing_preference,entered,2026-08-30T16:17:37.415804,completed,4.86,False,service_type,subscriber_number,passed,,93.33,0.05,Low,provided_guidance,3.98,True,0,none,Review the current information and proceed to subscriber_number.,in_progress
SESSION-2349C404,CUST94694,AGENT878,telecom,normal_completion,activation,subscriber_number,entered,2026-08-30T16:22:29.015804,completed,5.9,False,paperless_billing_preference,,passed,,100.0,0.05,Low,completed_step,2.47,False,0,none,,completed
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,contact_phone_number,entered,2026-08-30T14:43:40.416102,completed,50.3,False,,subscriber_type,passed,,6.67,0.3,Medium,provided_guidance,2.89,True,0,none,Review the current information and proceed to subscriber_type.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,subscriber_type,entered,2026-08-30T15:33:58.416102,completed,35.44,False,contact_phone_number,identification_document,passed,,13.33,0.3,Medium,provided_guidance,4.97,True,1,none,Review the current information and proceed to identification_document.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,identification_document,entered,2026-08-30T16:09:24.816102,completed,55.48,False,subscriber_type,physical_address,passed,,20.0,0.3,Medium,entered_information,0.97,True,0,none,Review the current information and proceed to physical_address.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,physical_address,entered,2026-08-30T17:04:53.616102,completed,46.45,False,identification_document,email_address,passed,,26.67,0.3,Medium,provided_guidance,1.48,True,0,none,Review the current information and proceed to email_address.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,email_address,entered,2026-08-30T17:51:20.616102,completed,16.8,False,physical_address,date_of_birth,passed,,33.33,0.3,Medium,reviewed_information,4.29,True,1,none,Review the current information and proceed to date_of_birth.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,date_of_birth,entered,2026-08-30T18:08:08.616102,completed,15.31,False,email_address,gender,passed,,40.0,0.3,Medium,provided_guidance,4.03,True,0,none,Review the current information and proceed to gender.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,gender,entered,2026-08-30T18:23:27.216102,completed,18.93,False,date_of_birth,full_name,passed,,46.67,0.3,Medium,reviewed_information,1.24,True,1,none,Review the current information and proceed to full_name.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,kyc,full_name,entered,2026-08-30T18:42:23.016102,completed,37.11,False,gender,internet_service_selection,passed,,53.33,0.2,Low,reviewed_information,5.3,True,1,none,Review the current information and proceed to internet_service_selection.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,service_selection,internet_service_selection,entered,2026-08-30T19:19:29.616102,completed,21.29,False,full_name,contract_type,passed,,60.0,0.2,Low,reviewed_information,4.66,True,1,none,Review the current information and proceed to contract_type.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,service_selection,contract_type,entered,2026-08-30T19:40:47.016102,completed,38.26,False,internet_service_selection,payment_method,passed,,66.67,0.2,Low,completed_step,1.38,True,0,none,Review the current information and proceed to payment_method.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,service_selection,payment_method,entered,2026-08-30T20:19:02.616102,completed,23.99,False,contract_type,streaming_addons_selection,passed,,73.33,0.2,Low,completed_step,0.9,True,1,none,Review the current information and proceed to streaming_addons_selection.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,service_selection,streaming_addons_selection,entered,2026-08-30T20:43:02.016102,completed,15.68,False,payment_method,service_type,passed,,80.0,0.2,Low,reviewed_information,4.94,True,1,none,Review the current information and proceed to service_type.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,service_selection,service_type,entered,2026-08-30T20:58:42.816102,completed,29.99,False,streaming_addons_selection,paperless_billing_preference,passed,,86.67,0.2,Low,entered_information,1.84,True,1,none,Review the current information and proceed to paperless_billing_preference.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,service_selection,paperless_billing_preference,entered,2026-08-30T21:28:42.216102,completed,26.03,False,service_type,subscriber_number,passed,,93.33,0.2,Low,completed_step,2.62,True,1,none,Review the current information and proceed to subscriber_number.,in_progress
SESSION-C69DE649,CUST71983,AGENT920,telecom,long_completion_times,activation,subscriber_number,entered,2026-08-30T21:54:44.016102,completed,33.73,False,paperless_billing_preference,,passed,,100.0,0.2,Low,reviewed_information,6.8,True,1,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,full_name,entered,2026-08-30T14:43:40.416407,completed,8.55,False,,physical_address,passed,,7.14,0.15,Low,entered_information,0.41,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,physical_address,entered,2026-08-30T14:52:13.416407,completed,4.08,False,full_name,contact_phone_number,passed,,14.29,0.15,Low,completed_step,2.17,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,contact_phone_number,entered,2026-08-30T14:56:18.216407,completed,11.62,False,physical_address,identification_document,passed,,21.43,0.15,Low,entered_information,1.51,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,identification_document,entered,2026-08-30T15:07:55.416407,completed,3.5,False,contact_phone_number,subscriber_type,passed,,28.57,0.15,Low,entered_information,2.59,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,subscriber_type,entered,2026-08-30T15:11:25.416407,completed,9.96,False,identification_document,gender,passed,,35.71,0.15,Low,provided_guidance,2.05,True,0,none,Review the current information and proceed to gender.,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,gender,entered,2026-08-30T15:21:23.016407,completed,7.88,False,subscriber_type,email_address,passed,,42.86,0.15,Low,provided_guidance,4.26,True,0,none,Review the current information and proceed to email_address.,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,email_address,entered,2026-08-30T15:29:15.816407,completed,7.06,False,gender,date_of_birth,passed,,50.0,0.05,Low,completed_step,1.8,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,kyc,date_of_birth,entered,2026-08-30T15:36:19.416407,completed,7.95,False,email_address,contract_type,passed,,57.14,0.05,Low,completed_step,0.94,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,service_selection,contract_type,entered,2026-08-30T15:44:16.416407,completed,5.62,False,date_of_birth,paperless_billing_preference,passed,,64.29,0.05,Low,reviewed_information,5.15,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,service_selection,paperless_billing_preference,entered,2026-08-30T15:49:53.616407,completed,7.5,False,contract_type,phone_service_selection,passed,,71.43,0.05,Low,completed_step,0.37,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,service_selection,phone_service_selection,entered,2026-08-30T15:57:23.616407,completed,8.43,False,paperless_billing_preference,service_type,passed,,78.57,0.05,Low,entered_information,1.34,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,service_selection,service_type,entered,2026-08-30T16:05:49.416407,completed,10.72,False,phone_service_selection,payment_method,passed,,85.71,0.05,Low,completed_step,2.12,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,service_selection,payment_method,entered,2026-08-30T16:16:32.616407,completed,1.6,False,service_type,subscriber_number,passed,,92.86,0.05,Low,entered_information,2.86,False,0,none,,in_progress
SESSION-6E809A09,CUST70580,AGENT899,telecom,normal_completion,activation,subscriber_number,entered,2026-08-30T16:18:08.616407,completed,9.84,False,payment_method,,passed,,100.0,0.05,Low,entered_information,1.05,False,0,none,,completed
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,gender,entered,2026-08-30T14:43:40.416671,completed,11.83,False,,contact_phone_number,passed,,7.14,0.15,Low,entered_information,2.42,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,contact_phone_number,entered,2026-08-30T14:55:30.216671,completed,6.21,False,gender,subscriber_type,passed,,14.29,0.15,Low,entered_information,2.52,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,subscriber_type,entered,2026-08-30T15:01:42.816671,completed,11.25,False,contact_phone_number,email_address,passed,,21.43,0.15,Low,entered_information,1.53,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,email_address,entered,2026-08-30T15:12:57.816671,completed,1.78,False,subscriber_type,date_of_birth,passed,,28.57,0.15,Low,entered_information,1.64,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,date_of_birth,entered,2026-08-30T15:14:44.616671,completed,4.23,False,email_address,identification_document,passed,,35.71,0.15,Low,completed_step,2.94,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,identification_document,entered,2026-08-30T15:18:58.416671,completed,7.76,False,date_of_birth,physical_address,passed,,42.86,0.15,Low,completed_step,0.99,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,physical_address,entered,2026-08-30T15:26:44.016671,completed,6.66,False,identification_document,full_name,passed,,50.0,0.05,Low,entered_information,1.45,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,kyc,full_name,entered,2026-08-30T15:33:23.616671,completed,9.46,False,physical_address,payment_method,passed,,57.14,0.05,Low,entered_information,1.82,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,service_selection,payment_method,entered,2026-08-30T15:42:51.216671,completed,5.54,False,full_name,contract_type,passed,,64.29,0.05,Low,completed_step,0.73,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,service_selection,contract_type,entered,2026-08-30T15:48:23.616671,completed,4.31,False,payment_method,phone_service_selection,passed,,71.43,0.05,Low,entered_information,1.92,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,service_selection,phone_service_selection,entered,2026-08-30T15:52:42.216671,completed,6.9,False,contract_type,service_type,passed,,78.57,0.05,Low,entered_information,1.61,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,service_selection,service_type,entered,2026-08-30T15:59:36.216671,completed,2.14,False,phone_service_selection,paperless_billing_preference,passed,,85.71,0.05,Low,completed_step,1.73,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,service_selection,paperless_billing_preference,entered,2026-08-30T16:01:44.616671,completed,5.51,False,service_type,subscriber_number,passed,,92.86,0.05,Low,entered_information,1.52,False,0,none,,in_progress
SESSION-12D64B2F,CUST80709,AGENT909,telecom,normal_completion,activation,subscriber_number,entered,2026-08-30T16:07:15.216671,completed,2.35,False,paperless_billing_preference,,passed,,100.0,0.05,Low,provided_guidance,1.86,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,contact_phone_number,entered,2026-08-30T14:43:40.416934,completed,9.95,False,,subscriber_type,passed,,7.14,0.15,Low,completed_step,1.61,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,subscriber_type,entered,2026-08-30T14:53:37.416934,completed,8.32,False,contact_phone_number,identification_document,passed,,14.29,0.15,Low,completed_step,0.46,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,identification_document,entered,2026-08-30T15:01:56.616934,completed,3.68,False,subscriber_type,full_name,passed,,21.43,0.15,Low,provided_guidance,4.39,True,0,none,Review the current information and proceed to full_name.,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,full_name,entered,2026-08-30T15:05:37.416934,completed,9.85,False,identification_document,gender,passed,,28.57,0.15,Low,completed_step,0.45,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,gender,entered,2026-08-30T15:15:28.416934,completed,6.13,False,full_name,date_of_birth,passed,,35.71,0.15,Low,entered_information,2.01,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,date_of_birth,entered,2026-08-30T15:21:36.216934,completed,10.94,False,gender,email_address,passed,,42.86,0.15,Low,completed_step,2.71,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,email_address,entered,2026-08-30T15:32:32.616934,completed,8.07,False,date_of_birth,physical_address,passed,,50.0,0.05,Low,completed_step,1.31,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,kyc,physical_address,entered,2026-08-30T15:40:36.816934,completed,9.66,False,email_address,phone_service_selection,passed,,57.14,0.05,Low,reviewed_information,1.16,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,service_selection,phone_service_selection,entered,2026-08-30T15:50:16.416934,completed,6.21,False,physical_address,payment_method,passed,,64.29,0.05,Low,completed_step,2.18,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,service_selection,payment_method,entered,2026-08-30T15:56:29.016934,completed,1.82,False,phone_service_selection,service_type,passed,,71.43,0.05,Low,entered_information,0.53,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,service_selection,service_type,entered,2026-08-30T15:58:18.216934,completed,6.83,False,payment_method,paperless_billing_preference,passed,,78.57,0.05,Low,provided_guidance,2.53,True,0,none,Review the current information and proceed to paperless_billing_preference.,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,service_selection,paperless_billing_preference,entered,2026-08-30T16:05:08.016934,completed,10.81,False,service_type,contract_type,passed,,85.71,0.05,Low,provided_guidance,4.68,True,0,none,Review the current information and proceed to contract_type.,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,service_selection,contract_type,entered,2026-08-30T16:15:56.616934,completed,4.35,False,paperless_billing_preference,subscriber_number,passed,,92.86,0.05,Low,entered_information,1.03,False,0,none,,in_progress
SESSION-569CF961,CUST10123,AGENT606,telecom,normal_completion,activation,subscriber_number,entered,2026-08-30T16:20:17.616934,completed,11.36,False,contract_type,,passed,,100.0,0.05,Low,completed_step,2.58,False,0,none,,completed
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,identification_document,entered,2026-08-30T14:43:40.417429,completed,17.92,False,,email_address,passed,,6.67,0.3,Medium,completed_step,0.84,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,email_address,entered,2026-08-30T15:01:35.617429,completed,12.24,False,identification_document,full_name,passed,,13.33,0.15,Low,entered_information,0.91,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,full_name,entered,2026-08-30T15:13:50.017429,completed,15.58,False,email_address,identification_document,passed,,20.0,0.3,Medium,provided_guidance,3.59,True,0,none,Review the current information and proceed to identification_document.,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,identification_document,revisited,2026-08-30T15:29:24.817429,completed,14.81,True,full_name,physical_address,passed,,20.0,0.25,Low,provided_guidance,3.18,True,0,none,Review the current information and proceed to physical_address.,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,physical_address,entered,2026-08-30T15:44:13.417429,completed,16.88,False,identification_document,gender,passed,,26.67,0.4,Medium,completed_step,0.54,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,gender,entered,2026-08-30T16:01:06.217429,completed,7.18,False,physical_address,contact_phone_number,passed,,33.33,0.25,Low,entered_information,2.61,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,contact_phone_number,entered,2026-08-30T16:08:17.017429,completed,17.91,False,gender,subscriber_type,passed,,40.0,0.4,Medium,reviewed_information,5.56,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,subscriber_type,entered,2026-08-30T16:26:11.617429,completed,17.13,False,contact_phone_number,date_of_birth,passed,,46.67,0.4,Medium,entered_information,2.21,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,date_of_birth,entered,2026-08-30T16:43:19.417429,completed,17.28,False,subscriber_type,payment_method,passed,,53.33,0.3,Medium,entered_information,2.96,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,service_selection,payment_method,entered,2026-08-30T17:00:36.217429,completed,12.21,False,date_of_birth,physical_address,passed,,60.0,0.15,Low,completed_step,0.25,False,0,none,,in_progress
SESSION-EFB2414C,CUST92272,AGENT487,telecom,revisited_fields,kyc,physical_address,revisited,2026-08-30T17:12:48.817429,completed,14.31,True,payment_method,contract_type,passed,,60.0,0.25,Low,reviewed_information,6.32,True,0,none,Review the current information and proceed to contract_type.,in_progress
