session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_field,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-AEBA6AA8,CUST87875,AGENT905,telecom,normal_completion,Activation,2026-08-29 13:32:13.313701,completed,6.86,False,Installation,,passed,,100.0,0.05,Low,completed_step,2.21,False,0,none,,completed
SESSION-AF6EB6B3,CUST39960,AGENT675,banking,normal_completion,Customer Information,2026-08-29 13:08:55.131936,completed,9.66,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,3.52,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-AF6EB6B3,CUST39960,AGENT675,banking,normal_completion,Identity Verification,2026-08-29 13:18:34.731936,completed,8.91,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.85,False,0,none,,in_progress
SESSION-AF6EB6B3,CUST39960,AGENT675,banking,normal_completion,Document Verification,2026-08-29 13:27:29.331936,completed,7.77,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,1.25,False,0,none,,in_progress
SESSION-AF6EB6B3,CUST39960,AGENT675,banking,normal_completion,Account Information,2026-08-29 13:35:15.531936,completed,11.79,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,0.45,False,0,none,,in_progress
SESSION-AF6EB6B3,CUST39960,AGENT675,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:47:02.931936,completed,1.33,False,Account Information,,passed,,100.0,0.05,Low,completed_step,1.37,False,0,none,,completed
SESSION-B05AA8D9,CUST99999,AGENT728,banking,normal_completion,Customer Information,2026-08-29 13:08:55.174294,completed,5.6,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,1.68,False,0,none,,in_progress
SESSION-B05AA8D9,CUST99999,AGENT728,banking,normal_completion,Identity Verification,2026-08-29 13:14:31.174294,completed,8.17,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,2.08,False,0,none,,in_progress
SESSION-B05AA8D9,CUST99999,AGENT728,banking,normal_completion,Document Verification,2026-08-29 13:22:41.374294,completed,5.13,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,reviewed_information,1.98,False,0,none,,in_progress
SESSION-B05AA8D9,CUST99999,AGENT728,banking,normal_completion,Account Information,2026-08-29 13:27:49.174294,completed,9.69,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,1.65,False,0,none,,in_progress
SESSION-B05AA8D9,CUST99999,AGENT728,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:37:30.574294,completed,1.58,False,Account Information,,passed,,100.0,0.05,Low,completed_step,0.78,False,0,none,,completed
SESSION-B05BA508,CUST51160,AGENT517,banking,validation_errors,Customer Information,2026-08-29 13:08:55.169712,completed,19.24,False,,Identity Verification,passed,,20.0,0.3,Medium,reviewed_information,4.86,False,0,none,,in_progress
SESSION-B05BA508,CUST51160,AGENT517,banking,validation_errors,Identity Verification,2026-08-29 13:28:09.569712,completed,17.07,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,entered_information,0.42,False,0,none,,in_progress
SESSION-B05BA508,CUST51160,AGENT517,banking,validation_errors,Document Verification,2026-08-29 13:45:13.769712,failed,5.02,False,Identity Verification,Account Information,failed,Information could not be verified,60.0,0.3,Medium,corrected_information,2.17,True,1,none,Review the current information and proceed to Account Information.,in_progress
SESSION-B05BA508,CUST51160,AGENT517,banking,validation_errors,Account Information,2026-08-29 13:50:14.969712,failed,17.19,False,Document Verification,Onboarding Confirmation,failed,Required information missing,80.0,0.45,Medium,corrected_information,3.1,True,2,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-B05BA508,CUST51160,AGENT517,banking,validation_errors,Onboarding Confirmation,2026-08-29 14:07:26.369712,failed,16.72,False,Account Information,,failed,Required information missing,100.0,0.45,Medium,corrected_information,5.22,True,1,none,Review the completed information and complete Customer Onboarding.,in_progress
SESSION-B06FA9F8,CUST77109,AGENT921,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.340137,completed,17.06,False,,Service Selection,passed,,20.0,0.3,Medium,provided_guidance,4.96,True,0,none,Review the current information and proceed to Service Selection.,in_progress
SESSION-B06FA9F8,CUST77109,AGENT921,telecom,revisited_fields,Service Selection,2026-08-29 13:25:58.940137,completed,16.32,False,Customer Information,Customer Information,passed,,40.0,0.3,Medium,completed_step,2.45,False,0,none,,in_progress
SESSION-B06FA9F8,CUST77109,AGENT921,telecom,revisited_fields,Document Verification,2026-08-29 13:49:15.740137,completed,15.18,False,Customer Information,Installation,passed,,60.0,0.3,Medium,completed_step,2.37,False,0,none,,in_progress
SESSION-B06FA9F8,CUST77109,AGENT921,telecom,revisited_fields,Installation,2026-08-29 14:04:26.540137,completed,15.3,False,Document Verification,Service Selection,passed,,80.0,0.3,Medium,entered_information,0.24,False,0,none,,in_progress
SESSION-B06FA9F8,CUST77109,AGENT921,telecom,revisited_fields,Service Selection,2026-08-29 14:19:44.540137,completed,16.68,True,Installation,Activation,passed,,80.0,0.4,Medium,provided_guidance,3.83,True,0,none,Review the current information and proceed to Activation.,in_progress
SESSION-B06FA9F8,CUST77109,AGENT921,telecom,revisited_fields,Activation,2026-08-29 14:36:25.340137,completed,13.22,False,Service Selection,,passed,,100.0,0.25,Low,reviewed_information,2.41,False,0,none,,completed
SESSION-B0A0AA34,CUST38527,AGENT815,banking,long_completion_times,Customer Information,2026-08-29 13:08:55.134376,completed,23.84,False,,Identity Verification,passed,,20.0,0.3,Medium,entered_information,2.66,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B0A0AA34,CUST38527,AGENT815,banking,long_completion_times,Identity Verification,2026-08-29 13:32:45.534376,completed,54.15,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,entered_information,2.55,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-B0A0AA34,CUST38527,AGENT815,banking,long_completion_times,Onboarding Confirmation,2026-08-29 15:52:51.534376,completed,32.51,False,Account Information,,passed,,100.0,0.2,Low,reviewed_information,7.45,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B0B3A22A,CUST65645,AGENT483,banking,validation_errors,Customer Information,2026-08-29 13:08:55.132348,failed,18.19,False,,Identity Verification,failed,Required information missing,20.0,0.55,Medium,corrected_information,2.96,True,2,required,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B0B3A22A,CUST65645,AGENT483,banking,validation_errors,Identity Verification,2026-08-29 13:27:06.532348,completed,16.93,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,completed_step,1.4,False,0,none,,in_progress
SESSION-B0B3A22A,CUST65645,AGENT483,banking,validation_errors,Document Verification,2026-08-29 13:44:02.332348,completed,18.76,False,Identity Verification,Account Information,passed,,60.0,0.2,Low,completed_step,1.66,False,0,none,,in_progress
SESSION-B0B3A22A,CUST65645,AGENT483,banking,validation_errors,Account Information,2026-08-29 14:02:47.932348,completed,5.75,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,0.61,False,0,none,,in_progress
SESSION-B0B3A22A,CUST65645,AGENT483,banking,validation_errors,Onboarding Confirmation,2026-08-29 14:08:32.932348,failed,8.59,False,Account Information,,failed,Required information missing,100.0,0.3,Medium,corrected_information,7.4,True,1,none,Review the completed information and complete Customer Onboarding.,in_progress
SESSION-B0BE3E8B,CUST62032,AGENT301,telecom,validation_errors,Customer Information,2026-08-29 13:08:55.199427,completed,13.89,False,,Service Selection,passed,,20.0,0.15,Low,provided_guidance,3.53,True,0,none,Review the current information and proceed to Service Selection.,in_progress
SESSION-B0BE3E8B,CUST62032,AGENT301,telecom,validation_errors,Service Selection,2026-08-29 13:22:48.599427,failed,8.05,False,Customer Information,Document Verification,failed,Invalid information entered,40.0,0.4,Medium,corrected_information,4.01,True,1,required,Review the current information and proceed to Document Verification.,in_progress
SESSION-B0BE3E8B,CUST62032,AGENT301,telecom,validation_errors,Document Verification,2026-08-29 13:30:51.599427,failed,11.29,False,Service Selection,Installation,failed,Information could not be verified,60.0,0.3,Medium,requested_missing_information,6.93,True,2,none,Review the current information and proceed to Installation.,in_progress
SESSION-B0BE3E8B,CUST62032,AGENT301,telecom,validation_errors,Installation,2026-08-29 13:42:08.999427,completed,11.03,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.86,False,0,none,,in_progress
SESSION-B0BE3E8B,CUST62032,AGENT301,telecom,validation_errors,Activation,2026-08-29 13:53:10.799427,failed,12.87,False,Installation,,failed,Invalid information entered,100.0,0.3,Medium,reviewed_information,6.9,True,1,none,Review the completed information and complete Customer Onboarding.,in_progress
SESSION-B0C69807,CUST15510,AGENT168,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.239809,completed,4.9,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,2.23,False,0,none,,in_progress
SESSION-B0C69807,CUST15510,AGENT168,telecom,revisited_fields,Service Selection,2026-08-29 13:13:49.239809,completed,6.55,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.21,False,0,none,,in_progress
SESSION-B0C69807,CUST15510,AGENT168,telecom,revisited_fields,Document Verification,2026-08-29 13:20:22.239809,completed,5.01,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,1.06,False,0,none,,in_progress
SESSION-B0C69807,CUST15510,AGENT168,telecom,revisited_fields,Installation,2026-08-29 13:25:22.839809,completed,9.82,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,2.99,False,0,none,,in_progress
SESSION-B0C69807,CUST15510,AGENT168,telecom,revisited_fields,Activation,2026-08-29 13:35:12.039809,completed,14.22,False,Installation,,passed,,100.0,0.05,Low,reviewed_information,5.37,False,0,none,,completed
SESSION-B0DB67D7,CUST24791,AGENT614,banking,validation_errors,Customer Information,2026-08-29 13:08:55.172584,failed,6.0,False,,Identity Verification,failed,Required information missing,20.0,0.4,Medium,requested_missing_information,1.13,True,1,required,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B0DB67D7,CUST24791,AGENT614,banking,validation_errors,Identity Verification,2026-08-29 13:14:55.172584,completed,10.42,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,1.6,False,0,none,,in_progress
SESSION-B0DB67D7,CUST24791,AGENT614,banking,validation_errors,Document Verification,2026-08-29 13:25:20.372584,failed,8.41,False,Identity Verification,Account Information,failed,Information could not be verified,60.0,0.3,Medium,corrected_information,1.2,True,2,none,Review the current information and proceed to Account Information.,in_progress
SESSION-B0DB67D7,CUST24791,AGENT614,banking,validation_errors,Account Information,2026-08-29 13:33:44.972584,failed,16.49,False,Document Verification,Onboarding Confirmation,failed,Invalid information entered,80.0,0.45,Medium,requested_missing_information,6.91,True,2,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-B0DB67D7,CUST24791,AGENT614,banking,validation_errors,Onboarding Confirmation,2026-08-29 13:50:14.372584,completed,17.26,False,Account Information,,passed,,100.0,0.2,Low,provided_guidance,0.67,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B124FA37,CUST70703,AGENT397,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.200733,completed,4.16,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.6,False,0,none,,in_progress
SESSION-B124FA37,CUST70703,AGENT397,telecom,normal_completion,Service Selection,2026-08-29 13:13:04.800733,completed,5.08,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.92,False,0,none,,in_progress
SESSION-B124FA37,CUST70703,AGENT397,telecom,normal_completion,Document Verification,2026-08-29 13:18:09.600733,completed,8.24,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.57,False,0,none,,in_progress
SESSION-B124FA37,CUST70703,AGENT397,telecom,normal_completion,Installation,2026-08-29 13:26:24.000733,completed,10.73,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,2.91,False,0,none,,in_progress
SESSION-B124FA37,CUST70703,AGENT397,telecom,normal_completion,Activation,2026-08-29 13:37:07.800733,completed,6.52,False,Installation,,passed,,100.0,0.05,Low,provided_guidance,2.36,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B129A681,CUST51228,AGENT696,banking,validation_errors,Customer Information,2026-08-29 13:08:55.081775,completed,7.91,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,1.02,False,0,none,,in_progress
SESSION-B129A681,CUST51228,AGENT696,banking,validation_errors,Identity Verification,2026-08-29 13:16:49.681775,completed,7.01,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,1.08,False,0,none,,in_progress
SESSION-B129A681,CUST51228,AGENT696,banking,validation_errors,Document Verification,2026-08-29 13:23:50.281775,completed,6.37,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,1.6,False,0,none,,in_progress
SESSION-B129A681,CUST51228,AGENT696,banking,validation_errors,Account Information,2026-08-29 13:30:12.481775,completed,8.92,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,1.99,False,0,none,,in_progress
SESSION-B129A681,CUST51228,AGENT696,banking,validation_errors,Onboarding Confirmation,2026-08-29 13:39:07.681775,completed,7.01,False,Account Information,,passed,,100.0,0.05,Low,provided_guidance,1.26,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B14284BB,CUST27410,AGENT533,banking,validation_errors,Customer Information,2026-08-29 13:08:55.101150,failed,10.25,False,,Identity Verification,failed,Information could not be verified,20.0,0.4,Medium,reviewed_information,2.54,True,1,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B14284BB,CUST27410,AGENT533,banking,validation_errors,Identity Verification,2026-08-29 13:19:10.101150,completed,5.13,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,1.68,False,0,none,,in_progress
SESSION-B14284BB,CUST27410,AGENT533,banking,validation_errors,Document Verification,2026-08-29 13:24:17.901150,completed,6.55,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,0.38,False,0,none,,in_progress
SESSION-B14284BB,CUST27410,AGENT533,banking,validation_errors,Account Information,2026-08-29 13:30:50.901150,completed,5.12,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,provided_guidance,4.44,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-B14284BB,CUST27410,AGENT533,banking,validation_errors,Onboarding Confirmation,2026-08-29 13:35:58.101150,completed,17.24,False,Account Information,,passed,,100.0,0.2,Low,completed_step,2.85,False,0,none,,completed
SESSION-B1F44890,CUST54145,AGENT705,banking,normal_completion,Customer Information,2026-08-29 13:08:55.094248,completed,11.12,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,0.51,False,0,none,,in_progress
SESSION-B1F44890,CUST54145,AGENT705,banking,normal_completion,Identity Verification,2026-08-29 13:20:02.294248,completed,9.38,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,1.2,False,0,none,,in_progress
SESSION-B1F44890,CUST54145,AGENT705,banking,normal_completion,Document Verification,2026-08-29 13:29:25.094248,completed,9.23,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.41,False,0,none,,in_progress
SESSION-B1F44890,CUST54145,AGENT705,banking,normal_completion,Account Information,2026-08-29 13:38:38.894248,completed,5.35,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,1.24,False,0,none,,in_progress
SESSION-B1F44890,CUST54145,AGENT705,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:43:59.894248,completed,1.44,False,Account Information,,passed,,100.0,0.05,Low,entered_information,0.91,False,0,none,,completed
SESSION-B1F5F139,CUST85862,AGENT405,banking,validation_errors,Customer Information,2026-08-29 13:08:55.075878,completed,6.38,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,2.98,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B1F5F139,CUST85862,AGENT405,banking,validation_errors,Identity Verification,2026-08-29 13:15:17.875878,failed,10.29,False,Customer Information,Document Verification,failed,Information could not be verified,40.0,0.4,Medium,requested_missing_information,5.38,True,2,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-B1F5F139,CUST85862,AGENT405,banking,validation_errors,Document Verification,2026-08-29 13:25:35.275878,failed,10.92,False,Identity Verification,Account Information,failed,Invalid information entered,60.0,0.3,Medium,corrected_information,5.5,True,1,none,Review the current information and proceed to Account Information.,in_progress
SESSION-B1F5F139,CUST85862,AGENT405,banking,validation_errors,Account Information,2026-08-29 13:36:30.475878,completed,6.68,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,0.34,False,0,none,,in_progress
SESSION-B1F5F139,CUST85862,AGENT405,banking,validation_errors,Onboarding Confirmation,2026-08-29 13:43:11.275878,completed,18.95,False,Account Information,,passed,,100.0,0.2,Low,entered_information,0.95,False,0,none,,completed
SESSION-B209C8EA,CUST89584,AGENT347,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.252142,completed,11.74,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,0.41,False,0,none,,in_progress
SESSION-B209C8EA,CUST89584,AGENT347,telecom,revisited_fields,Service Selection,2026-08-29 13:20:39.652142,completed,6.85,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.25,False,0,none,,in_progress
SESSION-B209C8EA,CUST89584,AGENT347,telecom,revisited_fields,Document Verification,2026-08-29 13:27:30.652142,completed,13.64,False,Service Selection,Installation,passed,,60.0,0.05,Low,reviewed_information,7.33,False,0,none,,in_progress
SESSION-B209C8EA,CUST89584,AGENT347,telecom,revisited_fields,Installation,2026-08-29 13:41:09.052142,completed,16.48,False,Document Verification,Activation,passed,,80.0,0.2,Low,completed_step,2.51,False,0,none,,in_progress
SESSION-B209C8EA,CUST89584,AGENT347,telecom,revisited_fields,Activation,2026-08-29 13:57:37.852142,completed,9.83,False,Installation,Customer Information,passed,,100.0,0.05,Low,completed_step,1.23,False,0,none,,in_progress
SESSION-B20C56B5,CUST92120,AGENT885,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.309158,completed,10.5,False,,Service Selection,passed,,20.0,0.15,Low,reviewed_information,7.68,False,0,none,,in_progress
SESSION-B20C56B5,CUST92120,AGENT885,telecom,normal_completion,Service Selection,2026-08-29 13:19:25.309158,completed,6.37,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,0.69,False,0,none,,in_progress
SESSION-B20C56B5,CUST92120,AGENT885,telecom,normal_completion,Document Verification,2026-08-29 13:25:47.509158,completed,6.47,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,1.0,False,0,none,,in_progress
SESSION-B20C56B5,CUST92120,AGENT885,telecom,normal_completion,Installation,2026-08-29 13:32:15.709158,completed,1.27,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,0.41,False,0,none,,in_progress
SESSION-B20C56B5,CUST92120,AGENT885,telecom,normal_completion,Activation,2026-08-29 13:33:31.909158,completed,5.5,False,Installation,,passed,,100.0,0.05,Low,provided_guidance,2.48,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B210930F,CUST23646,AGENT847,telecom,long_completion_times,Customer Information,2026-08-29 13:08:55.284956,completed,31.7,False,,Service Selection,passed,,20.0,0.3,Medium,entered_information,1.42,True,0,none,Review the current information and proceed to Service Selection.,in_progress
SESSION-B210930F,CUST23646,AGENT847,telecom,long_completion_times,Service Selection,2026-08-29 13:40:37.284956,completed,20.81,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,reviewed_information,5.07,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-B210930F,CUST23646,AGENT847,telecom,long_completion_times,Activation,2026-08-29 15:37:27.684956,completed,36.97,False,Installation,,passed,,100.0,0.2,Low,provided_guidance,0.85,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B261B8E6,CUST50500,AGENT370,banking,incomplete_sessions,Customer Information,2026-08-29 13:08:55.107445,completed,11.19,False,,Identity Verification,passed,,20.0,0.15,Low,requested_missing_information,3.57,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B261B8E6,CUST50500,AGENT370,banking,incomplete_sessions,Document Verification,2026-08-29 13:24:01.107445,completed,5.24,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,reviewed_information,4.8,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-B2741141,CUST44164,AGENT934,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.238031,completed,13.94,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.34,False,0,none,,in_progress
SESSION-B2741141,CUST44164,AGENT934,telecom,revisited_fields,Service Selection,2026-08-29 13:22:51.638031,completed,7.94,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,0.36,False,0,none,,in_progress
SESSION-B2741141,CUST44164,AGENT934,telecom,revisited_fields,Document Verification,2026-08-29 13:30:48.038031,completed,9.9,False,Service Selection,Installation,passed,,60.0,0.05,Low,provided_guidance,1.46,True,0,none,Review the current information and proceed to Installation.,in_progress
SESSION-B2741141,CUST44164,AGENT934,telecom,revisited_fields,Installation,2026-08-29 13:40:42.038031,completed,8.36,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.6,False,0,none,,in_progress
SESSION-B2741141,CUST44164,AGENT934,telecom,revisited_fields,Activation,2026-08-29 13:49:03.638031,completed,16.95,False,Installation,,passed,,100.0,0.2,Low,entered_information,1.51,False,0,none,,completed
SESSION-B29A2449,CUST49349,AGENT320,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.308365,completed,5.3,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,0.64,False,0,none,,in_progress
SESSION-B29A2449,CUST49349,AGENT320,telecom,revisited_fields,Service Selection,2026-08-29 13:14:13.308365,completed,7.78,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,2.19,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-B29A2449,CUST49349,AGENT320,telecom,revisited_fields,Document Verification,2026-08-29 13:22:00.108365,completed,15.81,False,Service Selection,Installation,passed,,60.0,0.2,Low,entered_information,1.72,False,0,none,,in_progress
SESSION-B29A2449,CUST49349,AGENT320,telecom,revisited_fields,Installation,2026-08-29 13:37:48.708365,completed,12.75,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.67,False,0,none,,in_progress
SESSION-B29A2449,CUST49349,AGENT320,telecom,revisited_fields,Activation,2026-08-29 13:50:33.708365,completed,5.1,False,Installation,,passed,,100.0,0.05,Low,completed_step,2.58,False,0,none,,completed
SESSION-B2BDE7F3,CUST39960,AGENT860,banking,normal_completion,Customer Information,2026-08-29 13:08:55.084358,completed,2.96,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,2.63,False,0,none,,in_progress
SESSION-B2BDE7F3,CUST39960,AGENT860,banking,normal_completion,Identity Verification,2026-08-29 13:11:52.684358,completed,1.95,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.91,False,0,none,,in_progress
SESSION-B2BDE7F3,CUST39960,AGENT860,banking,normal_completion,Document Verification,2026-08-29 13:13:49.684358,completed,9.83,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.48,False,0,none,,in_progress
SESSION-B2BDE7F3,CUST39960,AGENT860,banking,normal_completion,Account Information,2026-08-29 13:23:39.484358,completed,7.25,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,2.49,False,0,none,,in_progress
SESSION-B2BDE7F3,CUST39960,AGENT860,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:30:54.484358,completed,4.09,False,Account Information,,passed,,100.0,0.05,Low,entered_information,0.73,False,0,none,,completed
SESSION-B2C95600,CUST93272,AGENT807,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.339608,completed,11.77,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,2.29,False,0,none,,in_progress
SESSION-B2C95600,CUST93272,AGENT807,telecom,normal_completion,Service Selection,2026-08-29 13:20:41.539608,completed,11.92,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.93,False,0,none,,in_progress
SESSION-B2C95600,CUST93272,AGENT807,telecom,normal_completion,Document Verification,2026-08-29 13:32:36.739608,completed,7.58,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.89,False,0,none,,in_progress
SESSION-B2C95600,CUST93272,AGENT807,telecom,normal_completion,Installation,2026-08-29 13:40:11.539608,completed,3.54,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,1.38,False,0,none,,in_progress
SESSION-B2C95600,CUST93272,AGENT807,telecom,normal_completion,Activation,2026-08-29 13:43:43.939608,completed,11.0,False,Installation,,passed,,100.0,0.05,Low,provided_guidance,4.96,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B2F88E49,CUST53561,AGENT261,banking,normal_completion,Customer Information,2026-08-29 13:08:55.171903,completed,2.04,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,1.01,False,0,none,,in_progress
SESSION-B2F88E49,CUST53561,AGENT261,banking,normal_completion,Identity Verification,2026-08-29 13:10:57.571903,completed,11.16,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,1.22,False,0,none,,in_progress
SESSION-B2F88E49,CUST53561,AGENT261,banking,normal_completion,Document Verification,2026-08-29 13:22:07.171903,completed,2.47,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,provided_guidance,4.04,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-B2F88E49,CUST53561,AGENT261,banking,normal_completion,Account Information,2026-08-29 13:24:35.371903,completed,3.94,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,0.3,False,0,none,,in_progress
SESSION-B2F88E49,CUST53561,AGENT261,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:28:31.771903,completed,11.44,False,Account Information,,passed,,100.0,0.05,Low,entered_information,0.71,False,0,none,,completed
SESSION-B3496107,CUST49093,AGENT261,banking,normal_completion,Customer Information,2026-08-29 13:08:55.133685,completed,1.08,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,1.95,False,0,none,,in_progress
SESSION-B3496107,CUST49093,AGENT261,banking,normal_completion,Identity Verification,2026-08-29 13:09:59.933685,completed,8.71,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.77,False,0,none,,in_progress
SESSION-B3496107,CUST49093,AGENT261,banking,normal_completion,Document Verification,2026-08-29 13:18:42.533685,completed,5.78,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.26,False,0,none,,in_progress
SESSION-B3496107,CUST49093,AGENT261,banking,normal_completion,Account Information,2026-08-29 13:24:29.333685,completed,4.81,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,1.33,False,0,none,,in_progress
SESSION-B3496107,CUST49093,AGENT261,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:29:17.933685,completed,9.23,False,Account Information,,passed,,100.0,0.05,Low,completed_step,0.84,False,0,none,,completed
SESSION-B3900CD1,CUST25324,AGENT924,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.308275,completed,1.95,False,,Service Selection,passed,,20.0,0.15,Low,reviewed_information,5.42,False,0,none,,in_progress
SESSION-B3900CD1,CUST25324,AGENT924,telecom,normal_completion,Service Selection,2026-08-29 13:10:52.308275,completed,9.2,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,2.16,False,0,none,,in_progress
